timestamp,signal_type,confidence,metadata
2026-01-16T09:29:00,BUY,0.6,"{'reason': 'price_crossed_above_ema', 'ema_value': 1429.9881263414263, 'bar_close': 1430.1, 'ema_period': 20}"
2026-01-16T09:31:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1429.9712326740473, 'bar_close': 1429.8, 'position_size': 80.0}"
2026-01-16T09:55:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1427.4825243906232, 'bar_close': 1427.4, 'position_size': 80.0}"
2026-01-16T09:58:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1427.563938537446, 'bar_close': 1427.2, 'position_size': 80.0}"
2026-01-16T10:23:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1429.8688928706072, 'bar_close': 1429.3, 'position_size': 80.0}"
2026-01-16T10:38:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1433.171524375712, 'bar_close': 1432.6, 'position_size': 80.0}"
2026-01-16T11:23:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1445.1617658400612, 'bar_close': 1444.2, 'position_size': 80.0}"
2026-01-16T11:26:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1444.9030722272948, 'bar_close': 1443.0, 'position_size': 80.0}"
2026-01-16T11:29:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1444.854634748625, 'bar_close': 1443.9, 'position_size': 80.0}"
2026-01-16T11:32:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1444.8731173459473, 'bar_close': 1444.6, 'position_size': 80.0}"
2026-01-16T11:49:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1443.5356481990616, 'bar_close': 1443.3, 'position_size': 80.0}"
2026-01-16T11:58:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1444.4519675945255, 'bar_close': 1443.7, 'position_size': 80.0}"
2026-01-16T12:21:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1444.82240838067, 'bar_close': 1444.6, 'position_size': 80.0}"
2026-01-16T12:23:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1444.7852367923397, 'bar_close': 1444.0, 'position_size': 80.0}"
2026-01-16T12:37:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1445.772003660359, 'bar_close': 1445.5, 'position_size': 80.0}"
2026-01-16T12:44:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1446.2255738587808, 'bar_close': 1446.0, 'position_size': 80.0}"
2026-01-16T12:55:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1446.0209430450936, 'bar_close': 1446.0, 'position_size': 80.0}"
2026-01-16T13:23:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1440.5685211656426, 'bar_close': 1440.5, 'position_size': 80.0}"
2026-01-16T13:34:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1440.366338253951, 'bar_close': 1439.5, 'position_size': 80.0}"
2026-01-16T13:38:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1440.1523118844161, 'bar_close': 1439.2, 'position_size': 80.0}"
2026-01-16T13:49:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1438.9556594199767, 'bar_close': 1438.5, 'position_size': 80.0}"
2026-01-16T14:27:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1432.4703413758907, 'bar_close': 1431.8, 'position_size': 80.0}"
2026-01-16T15:06:00,EXIT,0.7,"{'reason': 'price_crossed_below_ema_exit', 'ema_value': 1436.0116423820446, 'bar_close': 1435.5, 'position_size': 80.0}"
