timestamp,trade_id,direction,quantity,price,fees,status
2026-01-23T12:02:00,trade_20260123120200000000_NSE_EQ|INE736A01011,BUY,80.0,1360.01,108.80080000000001,FILLED
2026-01-23T12:07:00,trade_20260123120700000000_NSE_EQ|INE736A01011,SELL,80.0,1360.39,108.83120000000001,FILLED
2026-01-23T12:08:00,trade_20260123120800000000_NSE_EQ|INE736A01011,BUY,80.0,1360.71,108.8568,FILLED
2026-01-23T12:09:00,trade_20260123120900000000_NSE_EQ|INE736A01011,SELL,80.0,1358.89,108.71120000000002,FILLED
2026-01-23T12:19:00,trade_20260123121900000000_NSE_EQ|INE736A01011,BUY,80.0,1359.71,108.77680000000001,FILLED
2026-01-23T12:20:00,trade_20260123122000000000_NSE_EQ|INE736A01011,SELL,80.0,1358.09,108.6472,FILLED
2026-01-23T12:36:00,trade_20260123123600000000_NSE_EQ|INE736A01011,BUY,80.0,1357.91,108.6328,FILLED
2026-01-23T12:38:00,trade_20260123123800000000_NSE_EQ|INE736A01011,SELL,80.0,1356.59,108.5272,FILLED
2026-01-23T12:39:00,trade_20260123123900000000_NSE_EQ|INE736A01011,BUY,80.0,1357.31,108.58479999999999,FILLED
2026-01-23T12:40:00,trade_20260123124000000000_NSE_EQ|INE736A01011,SELL,80.0,1355.59,108.4472,FILLED
2026-01-23T12:42:00,trade_20260123124200000000_NSE_EQ|INE736A01011,BUY,80.0,1357.11,108.5688,FILLED
2026-01-23T12:50:00,trade_20260123125000000000_NSE_EQ|INE736A01011,SELL,80.0,1357.59,108.6072,FILLED
2026-01-23T12:54:00,trade_20260123125400000000_NSE_EQ|INE736A01011,BUY,80.0,1357.51,108.6008,FILLED
2026-01-23T12:55:00,trade_20260123125500000000_NSE_EQ|INE736A01011,SELL,80.0,1356.99,108.5592,FILLED
2026-01-23T14:03:00,trade_20260123140300000000_NSE_EQ|INE736A01011,BUY,80.0,1339.91,107.1928,FILLED
2026-01-23T14:04:00,trade_20260123140400000000_NSE_EQ|INE736A01011,SELL,80.0,1338.89,107.11120000000001,FILLED
2026-01-23T14:14:00,trade_20260123141400000000_NSE_EQ|INE736A01011,BUY,80.0,1337.91,107.03280000000001,FILLED
2026-01-23T14:17:00,trade_20260123141700000000_NSE_EQ|INE736A01011,SELL,80.0,1336.99,106.9592,FILLED
2026-01-23T14:27:00,trade_20260123142700000000_NSE_EQ|INE736A01011,BUY,80.0,1336.11,106.88879999999999,FILLED
2026-01-23T14:44:00,trade_20260123144400000000_NSE_EQ|INE736A01011,SELL,80.0,1335.79,106.8632,FILLED
2026-01-23T14:54:00,trade_20260123145400000000_NSE_EQ|INE736A01011,BUY,80.0,1335.21,106.8168,FILLED
2026-01-23T15:00:00,trade_20260123150000000000_NSE_EQ|INE736A01011,SELL,80.0,1333.89,106.71120000000002,FILLED
2026-01-23T15:29:00,trade_20260123152900000000_NSE_EQ|INE736A01011,BUY,80.0,1326.61,106.12879999999998,FILLED
